"","gene","distance","Z","FC","p.value","p.adj"
"986","Slc39a4",2.91161931124135e-13,-0.634805782071013,4.24231567524053e-09,0.999948031336022,0.999999999774867
"1952","Ric3",2.90605274788372e-13,-0.635210911696365,4.22610988578135e-09,0.999948130692026,0.999999999774867
"2424","Xlr4a",2.90479165796398e-13,-0.635302799023744,4.22244281662463e-09,0.999948153200861,0.999999999774867
"2186","Sall2",2.89976080225203e-13,-0.635669756245862,4.20782964780141e-09,0.999948242995172,0.999999999774867
"691","Dnd1",2.88700480960179e-13,-0.636603016113351,4.17089074837914e-09,0.999948470673252,0.999999999774867
"611","4933404O12Rik",2.88622613425902e-13,-0.636660117515974,4.1686411284392e-09,0.999948484571606,0.999999999774867
"370","Uckl1os",2.87644624587772e-13,-0.637378587314966,4.1404383674241e-09,0.999948659130049,0.999999999774867
"426","A730071L15Rik",2.86528482499471e-13,-0.638201498862569,4.10836857626236e-09,0.999948858347072,0.999999999774867
"725","Zfp13",2.86090760538676e-13,-0.638525086536618,4.09582567296762e-09,0.999948936474818,0.999999999774867
"1544","Gpr68",2.86088890169804e-13,-0.638526470261257,4.09577211877532e-09,0.999948936808655,0.999999999774867
"90","Nhlrc1",2.85288995582748e-13,-0.639119062405102,4.07290086435719e-09,0.999949079579562,0.999999999774867
"219","Zfp365",2.85227781800372e-13,-0.639164479348122,4.07115322653546e-09,0.999949090505435,0.999999999774867
"1035","A430105J06Rik",2.84010938775003e-13,-0.640069303582323,4.03649049445131e-09,0.999949307696282,0.999999999774867
"2406","Armcx1",2.82226735898339e-13,-0.641402942197911,3.98593401818843e-09,0.999949626153572,0.999999999774867
"453","Morn4",2.8175310921537e-13,-0.641758360380707,3.97256703060032e-09,0.99994971068985,0.999999999774867
"350","Wbscr27",2.80634349896237e-13,-0.642600242634753,3.9410818569468e-09,0.999949910374015,0.999999999774867
"1248","Cd226",2.78732476570505e-13,-0.644039052799858,3.88784503845793e-09,0.999950249833968,0.999999999774867
"538","Tlr9",2.78515998015947e-13,-0.644203436933923,3.88180836662689e-09,0.999950288472609,0.999999999774867
"834","B930041F14Rik",2.78267525474316e-13,-0.64439227122452,3.87488529895481e-09,0.999950332821765,0.999999999774867
"1027","Cep72",2.78096323704925e-13,-0.644522477997456,3.87011878409458e-09,0.999950363379082,0.999999999774867
"104","D930048N14Rik",2.77780482847455e-13,-0.644762896942952,3.86133299723322e-09,0.999950419752617,0.999999999774867
"659","Slc35g1",2.77246968802994e-13,-0.645169622163237,3.84651484269577e-09,0.999950514978019,0.999999999774867
"1818","Trim7",2.76520525047406e-13,-0.645724670144425,3.82638393982513e-09,0.999950644638896,0.999999999774867
"567","Slco2a1",2.764980591768e-13,-0.645741858369756,3.82576221704749e-09,0.999950648648766,0.999999999774867
